from,to,cost
28,93,14.27211280093658
28,94,13.30720492338963
28,95,12.43621913538443
28,96,11.758628560279796
28,97,10.699123470609598
28,98,13.780532686906312
28,99,13.028966916542013
28,100,7.740854107614746
28,101,7.990928553925595
28,102,7.387444441124968
28,103,7.700878350321738
28,104,7.95892299794683
28,105,7.727648282134866
28,106,7.9463080015540095
28,107,8.311654847600485
28,108,1.34346002128186
28,109,1.7851631779976451
28,110,2.659124802237811
28,111,4.972234098846253
28,112,5.626647957893044
28,113,6.392117547789837
28,114,7.772068241037062
28,115,8.46208956391656
28,116,8.884586961694742
28,117,11.04957546795195
28,118,11.955606206087774
29,0,12.877733128394691
29,1,8.00249292740506
29,2,7.623814181031826
29,3,5.507031313024306
29,4,4.595566905570286
29,5,3.78033799289266
29,6,3.7180319509979616
29,7,3.4402991467504935
29,8,2.1877651985339472
29,9,1.8988453483249046
29,10,2.89356827615328
29,11,3.3707012852586584
29,12,4.0207652923409425
29,13,9.767889757500585
29,14,10.410341940395304
29,15,10.33004810364251
29,16,10.365727099499557
29,17,10.605201613666546
29,18,11.498553451124259
29,19,11.919439722724624
29,20,11.20317117319979
29,21,10.923927844611734
29,22,10.677049276567939
29,23,10.447284845058288
29,24,2.4959373713196142
29,25,3.782082754314593
29,26,2.7408190348088706
29,27,1.9101663226484316
29,28,1.0390576150495083
29,30,1.0388817780252884
29,31,2.55938819768414
29,32,3.281319856142259
29,33,4.153795991956345
29,34,5.087694703018474
29,35,5.816929189143288
29,36,3.43535931625783
29,37,3.2087174103920533
29,38,3.644892475786038
29,39,3.31789154138958
29,40,5.962111003484316
29,41,6.616278695663862
29,42,7.5198096836983
29,43,8.099268234929143
29,44,8.958619631385124
29,45,10.409046809576443
29,46,11.393297611076095
29,47,12.311095556470718
29,48,13.159582861832366
29,49,13.846420109717895
29,50,14.644978860114962
29,51,15.373389408814356
29,52,16.11302137106278
29,53,16.476452999730657
29,54,17.060104256807772
29,55,16.82981641283822
29,56,16.522784461987392
29,57,18.023353346791946
29,58,19.78291236918308
29,59,21.74633442234706
29,60,10.98389969729167
29,61,9.967014817892332
29,62,9.32665115987736
29,63,8.927095388167693
29,64,8.435936519409289
29,65,8.298866217220615
29,66,8.148120928432652
29,67,8.12856587611464
29,68,6.350158027642522
29,69,6.132543737351432
29,70,5.681699562174213
29,71,5.574325070351868
29,72,5.737121578444937
29,73,6.003568122238589
29,74,6.432085283228914
29,75,7.102136506310983
29,76,8.314196924427899
29,77,9.368759180892484
29,78,5.376965240267625
29,79,5.008492239809562
29,80,4.724254769576672
29,81,4.646809831421801
29,82,11.561916880693802
29,83,10.163106973279648
29,84,9.683764412305285
29,85,9.235645649789662
29,86,9.088098870695061
29,87,9.029056734181866
29,88,8.84321930003756
29,89,8.374977757210102
29,90,7.969858913721115
29,91,7.3482422089930095
29,92,4.828428787280907
29,93,13.39770187122335
29,94,12.420104580217593
29,95,11.53513679467689
29,96,10.841830441679374
29,97,9.756138672302463
29,98,13.472207484988882
29,99,12.639227251087943
29,100,6.702482914088529
29,101,6.987507539301877
29,102,6.470131429406891
29,103,6.667105311550862
29,104,7.006722134165827
29,105,6.703370536842295
29,106,6.9621903422269575
29,107,7.40124609924381
29,108,1.5625525019595847
29,109,1.5551279986387974
29,110,2.4371601073341265
29,111,4.599913583581816
29,112,5.25032733987961
29,113,5.9851622261663495
29,114,7.34324513329271
29,115,8.059548284021883
29,116,8.35201096209654
29,117,10.361647448008213
29,118,11.20612840529557
30,0,13.032845392123287
30,1,7.023631200435292
30,2,6.61378722403019
30,3,4.4990283579753525
30,4,3.5844763629565257
30,5,2.7871063967621668
30,6,2.8558113072186044
30,7,2.753732084623373
30,8,1.8762838142167708
30,9,1.9146500632614456
30,10,2.998911138361168
30,11,3.502807691797356
30,12,4.157518450642678
30,13,8.762761086519127
30,14,9.428726055781288
30,15,9.396582535855423
30,16,9.479223145036567
30,17,9.776589514553654
30,18,10.700152997905304
30,19,11.16297481946949
30,20,10.527962785808201
30,21,10.29409455241911
30,22,10.121539625359512
30,23,9.929356846601038
30,24,3.4003871622653348
30,25,4.795231378228458
30,26,3.77010684886982
30,27,2.948218000162142
30,28,2.071461311914359
30,29,1.0388817780252884
30,31,1.5255745493369266
30,32,2.2744681933600717
30,33,3.164555463729489
30,34,4.1054400230352845
30,35,4.872622118810665
30,36,2.6924663671001094
30,37,2.822106921168123
30,38,3.5609434516249867
30,39,3.353824440517034
30,40,4.9655545349561665
30,41,5.596135692874865
30,42,6.486665181454767
30,43,7.065451589258277
30,44,7.921802677957287
30,45,9.370513241732837
30,46,10.355561310537531
30,47,11.272628698790905
30,48,12.12075395864924
30,49,12.807604254674764
30,50,13.608055965057332
30,51,14.33881622617325
30,52,15.0790589745097
30,53,15.439184607098062
30,54,16.034921834014455
30,55,15.822902815989163
30,56,15.529973957388307
30,57,17.03216968475552
30,58,18.779096596541653
30,59,20.75035040666412
30,60,11.119439222469216
30,61,10.057648109712282
30,62,9.28516086589133
30,63,8.717666754459072
30,64,8.095912283189403
30,65,7.8903310383712455
30,66,7.6010128278249605
30,67,7.482067849592088
30,68,5.4836747022943895
30,69,5.102609397751127
30,70,4.643011044973264
30,71,4.614571520300401
30,72,4.8284586159147445
30,73,5.182812399940315
30,74,5.712911859468745
30,75,6.4155487587865165
30,76,7.676057081635366
30,77,8.815139741701753
30,78,4.666289860389913
30,79,4.200760925003572
30,80,3.8061675912949817
30,81,3.6089635272822242
30,82,11.029134840672663
30,83,9.545705300620371
30,84,9.00518734369129
30,85,8.45649468252748
30,86,8.20012970180124
30,87,8.09044182439427
30,88,7.858020777059894
30,89,7.353847657393191
30,90,6.9310410810121565
30,91,6.312352352496294
30,92,3.7952774622449414
30,93,12.46247133739146
30,94,11.475284334793718
30,95,10.579611420736038
30,96,9.873984031203483
30,97,8.768112864921562
30,98,13.080475936605797
30,99,12.170959828298281
30,100,5.687339012442725
30,101,5.957890698598919
30,102,5.513242600125557
30,103,5.6297308062344475
30,104,6.016012386702926
30,105,5.734191234564234
30,106,6.0754147716053915
30,107,6.635813756074859
30,108,2.1867699914040575
30,109,1.8163400843706548
30,110,2.4842640010586767
30,111,4.281789646164696
30,112,4.901052658245595
30,113,5.58026931917768
30,114,6.8864935722140315
30,115,7.619093961834494
30,116,7.77322656266477
30,117,9.609691403159548
30,118,10.390541341752343
31,0,13.214350799416618
31,1,5.726000976586597
31,2,5.229234140760006
31,3,3.1495955550181063
31,4,2.250580524921668
31,5,1.5929065911789633
31,6,2.122572902443646
31,7,2.4863015268667095
31,8,2.5112749932057628
31,9,2.8927373456819594
31,10,3.8628122386046013
31,11,4.336451687672604
31,12,4.937635951853872
31,13,7.380347910287556
31,14,8.105613007484155
31,15,8.189066799592407
31,16,8.375310091039015
31,17,8.790697586538075
31,18,9.764434020025352
31,19,10.30341052801687
31,20,9.827593159559141
31,21,9.679277073122147
31,22,9.640442116934052
31,23,9.516218734634263
31,24,4.761571052248843
31,25,6.2596470047930515
31,26,5.263430790317601
31,27,4.460890165882102
31,28,3.578216666536302
31,29,2.55938819768414
31,30,1.5255745493369266
31,32,0.8144118839188295
31,33,1.7141782486100248
31,34,2.6500068571304642
31,35,3.4750154024496025
31,36,1.9224359485014761
31,37,2.719042300264248
31,38,3.783320861116134
31,39,3.7700180770783307
31,40,3.477975919022652
31,41,4.077088325351216
31,42,4.961310652249045
31,43,5.540360768411883
31,44,6.39974451928497
31,45,7.8668611787760305
31,46,8.85800692448305
31,47,9.76890346238527
31,48,10.611903293744046
31,49,11.293738362305557
31,50,12.08603954610846
31,51,12.814213627727613
31,52,13.554123507622666
31,53,13.91781563272393
31,54,14.510672238535161
31,55,14.311260131969819
31,56,14.031866984163067
31,57,15.53519706170842
31,58,17.269644883405334
31,59,19.24775743868905
31,60,11.297726051363144
31,61,10.18904365278047
31,62,9.239605636719073
31,63,8.43521258156921
31,64,7.630060102441676
31,65,7.323189651293377
31,66,6.820691772168694
31,67,6.542609166976976
31,68,4.215266404982054
31,69,3.5773122593946565
31,70,3.1426547484613048
31,71,3.421596570666947
31,72,3.7714534213774584
31,73,4.326598529978398
31,74,5.051460910653207
31,75,5.788981352964454
31,76,7.100233018083734
31,77,8.362872879373654
31,78,4.0863329101620085
31,79,3.439940166710723
31,80,2.7842411792345994
31,81,2.1250840607059893
31,82,10.209586717377775
31,83,8.614677879589149
31,84,7.985527512438707
31,85,7.284096522745625
31,86,6.858372192761236
31,87,6.672639156337723
31,88,6.37594126590483
31,89,5.832933853205892
31,90,5.418640406951101
31,91,4.830775639437936
31,92,2.2698184283463987
31,93,11.036096025351416
31,94,10.038179862477225
31,95,9.130247056627667
31,96,8.410003055171318
31,97,7.280704908374422
31,98,12.452306750051292
31,99,11.436723930481378
31,100,4.293961983259961
31,101,4.4326026550076225
31,102,4.085156023913065
31,103,4.140371562794388
31,104,4.532060109854619
31,105,4.482599888458728
31,106,5.028989575626334
31,107,5.842013254630194
31,108,3.3953959760480488
31,109,2.8064295323243007
31,110,3.077658120630235
31,111,4.059734682171656
31,112,4.571897385418382
31,113,5.1138297459869975
31,114,6.274785523826028
31,115,7.0093438420594145
31,116,6.937224675308474
31,117,8.467073728754114
31,118,9.14357081859708
32,0,12.979919671865948
32,1,5.419927026979469
32,2,4.830215694911691
32,3,2.862883080718713
32,4,2.0577262928290927
32,5,1.6834634872412726
32,6,2.483177391368328
32,7,3.03326114012583
32,8,3.2899379094921657
32,9,3.6999114020174355
32,10,4.647808281127637
32,11,5.111832428744491
32,12,5.697509420772016
32,13,6.957472196007673
32,14,7.743564767746185
32,15,7.93895908515547
32,16,8.212124490663326
32,17,8.714678590870617
32,18,9.715718505375383
32,19,10.302921036863678
32,20,9.933387923478497
32,21,9.83773367381329
32,22,9.874932528592588
32,23,9.788331879717404
32,24,5.31289065768553
32,25,6.879945017801249
32,26,5.922376665338025
32,27,5.151973956030948
32,28,4.268260580776577
32,29,3.281319856142259
32,30,2.2744681933600717
32,31,0.8144118839188295
32,33,0.9031317254277718
32,34,1.8436271418703918
32,35,2.660618267700723
32,36,1.5232235971046242
32,37,2.6097383153413327
32,38,3.750566994555759
32,39,3.840751740373066
32,40,2.69152901925658
32,41,3.3382120413705163
32,42,4.272743249638661
32,43,4.853703009018226
32,44,5.73293518381091
32,45,7.253833033218912
32,46,8.25529740486979
32,47,9.150297124693635
32,48,9.97938014810143
32,49,10.646741419144238
32,50,11.40928443665429
32,51,12.121240636842115
32,52,12.85758770742863
32,53,13.242552449950038
32,54,13.783621215968978
32,55,13.550939752553818
32,56,13.255602308567838
32,57,14.757926483030738
32,58,16.505996748427062
32,59,18.47591046580346
32,60,11.073363698062803
32,61,9.949247460643292
32,62,8.91877907622482
32,63,8.006183523029518
32,64,7.1228252653907065
32,65,6.772526982883821
32,66,6.1807815976038905
32,67,5.840018991877252
32,68,3.4179907333948036
32,69,2.877575491986899
32,70,2.586858921829279
32,71,3.298685477652247
32,72,3.753951930135953
32,73,4.43630469167609
32,74,5.260383741800509
32,75,5.998303087282005
32,76,7.312807161916396
32,77,8.626204449598434
32,78,4.379051436493502
32,79,3.659029333191642
32,80,2.863909439666083
32,81,1.6675149693841205
32,82,9.532695884751439
32,83,7.903042703170339
32,84,7.245641167259898
32,85,6.50052916866233
32,86,6.045029812715874
32,87,5.861202349782143
32,88,5.586527589449138
32,89,5.096601211158286
32,90,4.794178245576502
32,91,4.2865516370118515
32,92,1.6113859416385048
32,93,10.22719719419938
32,94,9.231423200616529
32,95,8.326672356434308
32,96,7.611600624591117
32,97,6.495206681646123
32,98,11.842776180174756
32,99,10.788227468120311
32,100,3.9032327786126793
32,101,3.727437408281617
32,102,3.273851772801545
32,103,3.5900028185823603
32,104,3.7432565592638443
32,105,4.254565941735476
32,106,4.971211450988139
32,107,5.946158946712886
32,108,3.8950043164514163
32,109,3.2379197371928523
32,110,3.294792798439014
32,111,3.7694369149867186
32,112,4.200063684453062
32,113,4.652236598870251
32,114,5.717520365137653
32,115,6.44290108745813
32,116,6.2728274381588625
32,117,7.688592819088001
32,118,8.34086523125116
33,0,12.887955949181926
33,1,5.09942189360592
33,2,4.412815425383357
33,3,2.6860942831281167
33,4,2.09791169652793
33,5,2.0855846496779202
33,6,3.013272014667755
33,7,3.6892818885096577
33,8,4.141128035595077
33,9,4.581618914538254
33,10,5.4993733718211475
33,11,5.950743457693824
33,12,6.516706742155726
33,13,6.472961631608868
33,14,7.320758581183129
33,15,7.642189053482928
33,16,8.010802976294014
33,17,8.605840592944478
33,18,9.62819440278024
33,19,10.264447888734468
33,20,10.015318598429072
33,21,9.978407179274797
33,22,10.098788171731998
33,23,10.05401086304854
33,24,6.059531208867546
33,25,7.668522440126007
33,26,6.743148134328953
33,27,5.9974804483412365
33,28,5.117490442165734
33,29,4.153795991956345
33,30,3.164555463729489
33,31,1.7141782486100248
33,32,0.9031317254277718
33,34,0.9421549397097911
33,35,1.7670505261100085
33,36,1.6376143523988556
33,37,2.8817882226053544
33,38,4.023170561595741
33,39,4.211947853153173
33,40,1.8088569237778807
33,41,2.5121253078283647
33,42,3.5001982080949485
33,43,4.0770071875755125
33,44,4.972512822207624
33,45,6.545403249246912
33,46,7.5530575319802695
33,47,8.426634628226552
33,48,9.237945968878226
33,49,9.888185752578945
33,50,10.618260270312991
33,51,11.312804113368355
33,52,12.044801204808133
33,53,12.45061229453698
33,54,12.940670450682017
33,55,12.678272128746267
33,56,12.370091687793066
33,57,13.871362185073556
33,58,15.629779106940678
33,59,17.592903026501986
33,60,11.003172498270747
33,61,9.868725308321803
33,62,8.750061982023984
33,63,7.71103146989514
33,64,6.734126190817603
33,65,6.3279973888870185
33,66,5.612516174644683
33,67,5.175428122673647
33,68,2.589822376347331
33,69,2.1181015941996777
33,70,2.065287009414246
33,71,3.282244042449836
33,72,3.8272527493945026
33,73,4.615996487613333
33,74,5.519524898545167
33,75,6.241485701048194
33,76,7.538203970962034
33,77,8.89186588031966
33,78,4.74970844369095
33,79,3.984713549366182
33,80,3.1006787253029593
33,81,1.4389554910933984
33,82,8.88559212754077
33,83,7.209494994416961
33,84,6.508742422989281
33,85,5.687016323223998
33,86,5.1590209301844965
33,87,4.958692948128205
33,88,4.693976553132924
33,89,4.259150175276285
33,90,4.09569144447965
33,91,3.7010390085127125
33,92,1.0382954127674804
33,93,9.324075189141174
33,94,8.328448941478044
33,95,7.424598081750871
33,96,6.712039093667876
33,97,5.605119175221148
33,98,11.28373695369437
33,99,10.177982532127626
33,100,3.528228740459822
33,101,2.9409984291629123
33,102,2.3712000535211777
33,103,3.0186964891489985
33,104,2.8537840965037375
33,105,4.063425288718561
33,106,4.949720747722864
33,107,6.077466372544871
33,108,4.6227785723207955
33,109,3.9335377998731875
33,110,3.8224891879126592
33,111,3.751687688576526
33,112,4.058934900113753
33,113,4.374300666794535
33,114,5.279031338328801
33,115,5.980164111922783
33,116,5.665560968551965
33,117,6.8816943304760425
33,118,7.483789506202995
34,0,12.9389140806059
34,1,4.842801862181568
34,2,4.067781586454481
34,3,2.7390149460683713
34,4,2.446785008147263
34,5,2.720102381082992
34,6,3.6733386894383186
34,7,4.423218732842947
34,8,5.026171913571243
34,9,5.493122365692217
34,10,6.379007943593489
34,11,6.816706927571823
34,12,7.361668180826977
34,13,5.997322891120105
34,14,6.902715190103654
34,15,7.359286045818689
34,16,7.826418497769928
34,17,8.51266667894063
34,18,9.546843756131555
34,19,10.2290165108623
34,20,10.107246039770313
34,21,10.131162158568632
34,22,10.335629715392038
34,23,10.333717368008024
34,24,6.912942786264052
34,25,8.545881215350954
34,26,7.644085121539516
34,27,6.914911859754284
34,28,6.038474691697995
34,29,5.087694703018474
34,30,4.1054400230352845
34,31,2.6500068571304642
34,32,1.8436271418703918
34,33,0.9421549397097911
34,35,0.8919971295960686
34,36,2.2434357314973554
34,37,3.4648959451222425
34,38,4.551029348164365
34,39,4.813054601525324
34,40,0.8965748781463931
34,41,1.6840920914280404
34,42,2.7250174538984018
34,43,3.2841048865512494
34,44,4.1880796351179885
34,45,5.8081315463354315
34,46,6.815608565669417
34,47,7.660515347827151
34,48,8.449226541921416
34,49,9.079166213879839
34,50,9.773594702720754
34,51,10.44936171208312
34,52,11.176204528463064
34,53,11.602475463975942
34,54,12.042213663366375
34,55,11.7534055913093
34,56,11.435276699375672
34,57,12.935663851512945
34,58,14.701533021664758
34,59,16.659402504223582
34,60,11.088300985328111
34,61,9.952027758648528
34,62,8.751256803889087
34,63,7.586667705534279
34,64,6.517804754133281
34,65,6.052604982773029
34,66,5.196092182555063
34,67,4.637289172651162
34,68,1.8601182242899332
34,69,1.4372775668454059
34,70,1.7836092720725634
34,71,3.4461224245984057
34,72,4.0449934196279775
34,73,4.901931895486818
34,74,5.855149213353228
34,75,6.545760015938356
34,76,7.803419035510275
34,77,9.181679033300934
34,78,5.21065900124393
34,79,4.431235829450591
34,80,3.5161587417596687
34,81,1.6847729194481336
34,82,8.326165282659469
34,83,6.602195278762701
34,84,5.847841625535879
34,85,4.9186551142407815
34,86,4.266757797835871
34,87,4.025633657129652
34,88,3.755820853300903
34,89,3.384282922160814
34,90,3.4070659825997507
34,91,3.1763748153715388
34,92,1.0399058179299978
34,93,8.386133278207764
34,94,7.388549902469808
34,95,6.483051901392182
34,96,5.7699377344197265
34,97,4.668446131088147
34,98,10.819822937933713
34,99,9.657140294835207
34,100,3.2789203464093433
34,101,2.1620271867158447
34,102,1.4408379084947665
34,103,2.553158783113627
34,104,1.920873911622464
34,105,3.9936227187458035
34,106,5.022449361574678
34,107,6.274157347994755
34,108,5.472624065675489
34,109,4.770314620756286
34,110,4.550637431248247
34,111,4.033352360924662
34,112,4.200747570404065
34,113,4.352526930331769
34,114,5.035524809977951
34,115,5.6896367981992775
34,116,5.196321350611107
34,117,6.115072930472398
34,118,6.6364301506814005
35,0,12.574654928963449
35,1,5.223792964512885
35,2,4.393621642246874
35,3,3.4217229011756785
35,4,3.269611420958376
35,5,3.604341439411367
35,6,4.556667150556264
35,7,5.313648230426303
35,8,5.898772346767269
35,9,6.348489654996789
35,10,7.254766887977636
35,11,7.697841619018314
35,12,8.248516220602873
35,13,6.133594035315172
35,14,7.085430448426225
35,15,7.669069129619764
35,16,8.218566886282174
35,17,8.9735931272555
35,18,10.00925261627797
35,19,10.723157399866698
35,20,10.69529346709279
35,21,10.760096817822134
35,22,11.016709104994064
35,23,11.040164787652778
35,24,7.466765496447163
35,25,9.130230394492445
35,26,8.277655112243988
35,27,7.588402195164896
35,28,6.725147931306795
35,29,5.816929189143288
35,30,4.872622118810665
35,31,3.4750154024496025
35,32,2.660618267700723
35,33,1.7670505261100085
35,34,0.8919971295960686
35,36,2.6693791501635524
35,37,3.774799802014259
35,38,4.758491292729113
35,39,5.088581971072029
35,40,0.7811852889840628
35,41,1.560004255030467
35,42,2.5769486934706936
35,43,3.063683401989922
35,44,3.9440691108881163
35,45,5.603584877382026
35,46,6.594684760409796
35,47,7.383428865708591
35,48,8.126970905316622
35,49,8.716701177834302
35,50,9.339898668270118
35,51,9.974007981238154
35,52,10.68708417935551
35,53,11.154279446478714
35,54,11.48029498835724
35,55,11.112405854506111
35,56,10.752044724806481
35,57,12.245640332213622
35,58,14.043438160346625
35,59,15.97699646565972
35,60,10.763888676420674
35,61,9.633754913011327
35,62,8.370411566410509
35,63,7.1102953849908
35,64,5.978699520425548
35,65,5.472233968934033
35,66,4.518321027719049
35,67,3.878737084182511
35,68,1.0369648983903017
35,69,1.64643343186742
35,70,2.336363445607121
35,71,4.160279451623033
35,72,4.771865148586473
35,73,5.6487898704299875
35,74,6.616155440059936
35,75,7.285447809910416
35,76,8.513383545143382
35,77,9.898398334752102
35,78,6.031005704089391
35,79,5.252696657969198
35,80,4.337726778549368
35,81,2.510181014654333
35,82,7.527460592895213
35,83,5.783612378607217
35,84,5.004614705523352
35,85,4.0355222137901645
35,86,3.3933765289406486
35,87,3.217866287927379
35,88,3.0905304650308305
35,89,2.974053631249386
35,90,3.3579582135242916
35,91,3.3596030237304264
35,92,1.8582035277883646
35,93,7.58991855303616
35,94,6.605355110880537
35,95,5.718408761539737
35,96,5.033481985292605
35,97,4.002071289731844
35,98,10.07046994388415
35,99,8.876544285962922
35,100,3.7264760154009546
35,101,2.0657068119012463
35,102,0.6691518009671082
35,103,2.851515249745569
35,104,1.376777083761876
35,105,4.548123049124816
35,106,5.647045886847137
35,107,6.956989607009644
35,108,6.034931801477479
35,109,5.323808184074224
35,110,4.973235613955712
35,111,4.020275522221546
35,112,4.046345998283545
35,113,4.038433749375055
35,114,4.50149080556036
35,115,5.102950230246995
35,116,4.478996806647057
35,117,5.2306972296754415
35,118,5.746307260547727
36,0,11.457427442145475
36,1,6.726865165428287
36,2,6.050243008213106
36,3,4.2523348012310604
36,4,3.5301279839864708
36,5,3.2049201504607883
36,6,3.9578986857181833
36,7,4.404518118365867
36,8,4.287344484365524
36,9,4.5269014602226205
36,10,5.581922124711052
36,11,6.077982995464635
36,12,6.711482705141762
36,13,8.104161019188775
36,14,8.957983677083345
36,15,9.26845189066385
36,16,9.609642857492956
36,17,10.164178073863114
36,18,11.176305852563713
36,19,11.784072586382807
36,20,11.447086567419543
36,21,11.358991996660821
36,22,11.397067888551252
36,23,11.306339064740945
36,24,4.8064123739788025
36,25,6.479742773274282
36,26,5.669458253450925
36,27,5.0390417753818015
36,28,4.213516517017114
36,29,3.43535931625783
36,30,2.6924663671001094
36,31,1.9224359485014761
36,32,1.5232235971046242
36,33,1.6376143523988556
36,34,2.2434357314973554
36,35,2.6693791501635524
36,37,1.248983887564245
36,38,2.3856130016298036
36,39,2.591790680017828
36,40,3.1038108549112993
36,41,3.924432723830226
36,42,4.968452339612079
36,43,5.525598357798431
36,44,6.429597396461842
36,45,8.051133768716394
36,46,9.058834686264516
36,47,9.902439711422787
36,48,10.685588278779075
36,49,11.306508893147269
36,50,11.973735343013587
36,51,12.62641119016251
36,52,13.344518866499683
36,53,13.796312076280135
36,54,14.149674137413758
36,55,13.765611435804399
36,56,13.380990897995204
36,57,14.866773669921734
36,58,16.685232468988097
36,59,18.599971892298957
36,60,9.552112440319751
36,61,8.426899473261564
36,62,7.400328983959108
36,63,6.5285348773019125
36,64,5.707667223609655
36,65,5.408127657290931
36,66,4.969874613080303
36,67,4.795141818321811
36,68,2.971778311664133
36,69,3.6485530543205402
36,70,3.7022706668911614
36,71,4.76822619318058
36,72,5.254627781381584
36,73,5.957176060247488
36,74,6.782469333455435
36,75,7.520783037262825
36,76,8.83556904071369
36,77,10.144959286071977
36,78,5.886932446641883
36,79,5.177874431686427
36,80,4.385879600808362
36,81,2.9993599958627692
36,82,8.388615553731196
36,83,6.86419516372009
36,84,6.312722548387118
36,85,5.801740521425316
36,86,5.711467314386356
36,87,5.755648646626613
36,88,5.752950824052819
36,89,5.578993355535682
36,90,5.6366077179322644
36,91,5.314490471859405
36,92,2.6757085551842397
36,93,10.081550631092878
36,94,9.131850778456151
36,95,8.283385474585234
36,96,7.638766728807467
36,97,6.659791883076281
36,98,10.558369443485024
36,99,9.5770209983145
36,100,5.160812872661424
36,101,4.405372042641787
36,102,3.334669244726559
36,103,4.6419539280611275
36,104,4.021545457939494
36,105,5.647396160691733
36,106,6.448662870110835
36,107,7.463949305334718
36,108,3.3845357680160393
36,109,2.6738220267336876
36,110,2.3209846292265115
36,111,2.2470729565469854
36,112,2.6883815809110163
36,113,3.1937644017361064
36,114,4.364306066525584
36,115,5.100857190916619
36,116,5.117222725409195
36,117,6.936991892926902
36,118,7.772069858955344
37,0,10.497589604727514
37,1,7.951881386816733
37,2,7.290561738721583
37,3,5.442420735867461
37,4,4.666911188080015
37,5,4.220848028345656
37,6,4.841580916779031
37,7,5.132342405226879
37,8,4.6594442487741325
37,9,4.733524252705894
37,10,5.818303984619311
37,11,6.3219744140056715
37,12,6.978142070280183
37,13,9.352386860419825
37,14,10.201831943208052
37,15,10.490032958829934
37,16,10.80399767087348
37,17,11.323628058004136
37,18,12.325455880853921
37,19,12.909164237309023
37,20,12.505858767769718
37,21,12.380279149664226
37,22,12.35830993414626
37,23,12.23500722266329
37,24,3.9210004567852264
37,25,5.60661567095249
37,26,4.928430374233754
37,27,4.436818064599461
37,28,3.7206424105367413
37,29,3.2087174103920533
37,30,2.822106921168123
37,31,2.719042300264248
37,32,2.6097383153413327
37,33,2.8817882226053544
37,34,3.4648959451222425
37,35,3.774799802014259
37,36,1.248983887564245
37,38,1.1511722316479456
37,39,1.348708764323695
37,40,4.296029205755988
37,41,5.131889515403284
37,42,6.183069995435842
37,43,6.730656318646829
37,44,7.633104544621487
37,45,9.267647845624502
37,46,10.273553396106344
37,47,11.10358603570236
37,48,11.87306067555586
37,49,12.479347872803237
37,50,13.114694299652076
37,51,13.744454561336175
37,52,14.453481329085525
37,53,14.928269138186545
37,54,15.207357974565513
37,55,14.755698876959409
37,56,14.32821860631283
37,57,15.798435200691806
37,58,17.646768323315122
37,59,19.526934550466677
37,60,8.580169172711908
37,61,7.475047123417795
37,62,6.569996645842195
37,63,5.905856498652237
37,64,5.281129411808992
37,65,5.104672604815726
37,66,4.953382426197373
37,67,5.010173399652843
37,68,3.8448221369558624
37,69,4.886160660669654
37,70,4.946969591064712
37,71,5.908331100627271
37,72,6.355034548355208
37,73,6.996489008379623
37,74,7.7611495621305195
37,75,8.50009215955237
37,76,9.813593658200494
37,77,11.08191254834421
37,78,6.805309369475469
37,79,6.147077138893219
37,80,5.4275659433425805
37,81,4.201431232133286
37,82,8.356835686710026
37,83,7.000834207514456
37,84,6.585706092540902
37,85,6.316439003096816
37,86,6.498505802598963
37,87,6.673120005148524
37,88,6.797881622159656
37,89,6.736967206224035
37,90,6.869831923597412
37,91,6.563113696065576
37,92,3.9179039560592144
37,93,10.902000893718267
37,94,9.990396766040448
37,95,9.184571556124524
37,96,8.586244867027034
37,97,7.687224290359512
37,98,10.291003604985574
37,99,9.432768859954647
37,100,6.3932878737940095
37,101,5.62258731842506
37,102,4.4178815812758705
37,103,5.890890259108796
37,104,5.150338418361196
37,105,6.839842836065868
37,106,7.580201715383616
37,107,8.513836417255256
37,108,2.605931989341098
37,109,1.9600291028424182
37,110,1.2835694273531588
37,111,1.4609738987634742
37,112,2.0818191391540655
37,113,2.7869937188803537
37,114,4.135374195330646
37,115,4.85509393416868
37,116,5.172710614860942
37,117,7.36774423174996
37,118,8.336445460736327
38,0,9.51020563807788
38,1,9.102241403121289
38,2,8.435374944855173
38,3,6.5923629115316515
38,4,5.808073151636412
38,5,5.329223383229181
38,6,5.891707758613445
38,7,6.1029590567516925
38,8,5.437064569018465
38,9,5.397538437685769
38,10,6.465722652120857
38,11,6.961498617758515
38,12,7.619615281065672
38,13,10.485477131527096
38,14,11.343522146026167
38,15,11.640921482966641
38,16,11.953360339955694
38,17,12.464656853314617
38,18,13.462879508715684
38,19,14.037705933438263
38,20,13.606171066559298
38,21,13.462540699504963
38,22,13.4091802685636
38,23,13.268126997506819
38,24,3.561775847417644
38,25,5.180274313839361
38,26,4.699696286832631
38,27,4.399178618320512
38,28,3.855733796372597
38,29,3.644892475786038
38,30,3.5609434516249867
38,31,3.783320861116134
38,32,3.750566994555759
38,33,4.023170561595741
38,34,4.551029348164365
38,35,4.758491292729113
38,36,2.3856130016298036
38,37,1.1511722316479456
38,39,0.48278324650873483
38,40,5.345215741540165
38,41,6.190466015753874
38,42,7.245039364661827
38,43,7.7785897471629815
38,44,8.67589872760627
38,45,10.323807691361683
38,46,11.32540491442007
38,47,12.135212545212546
38,48,12.885363773374115
38,49,13.472057959790098
38,50,14.067758311241347
38,51,14.669680583494952
38,52,15.366856246157411
38,53,15.867309276753787
38,54,16.062098819187106
38,55,15.539735307965719
38,56,15.06950601042511
38,57,16.51897281108871
38,58,18.393316814021322
